customer_id,product
F7PVB,Rug / Carpet
F7PVB,Kettlebell
F7PVB,Ironing Board
OMLBC,Bluetooth Speaker
OMLBC,Laptop Cooling Pad
OMLBC,Webcam
OMLBC,Phone Case
OMLBC,Bluetooth Earbuds
OMLBC,Wired Headphones
OMLBC,VR Accessory
OMLBC,Wireless Charger
OMLBC,Car Bluetooth FM Transmitter
QKDR0,Car Bluetooth FM Transmitter
QKDR0,Power Bank
QKDR0,Screen Protector
QKDR0,Webcam
QKDR0,Pulses (1kg)
QKDR0,Fitness Tracker
QKDR0,Coffee Pack
QKDR0,Resistance Bands Set
B9HHY,Tea Pack
B9HHY,Pulses (1kg)
B9HHY,Shorts / Skirt
B9HHY,Baby Diapers Pack
B9HHY,Cooking Oil (1L)
B9HHY,Biscuits Pack
DTKXX,Calculator
DTKXX,Beard Trimmer
DTKXX,Baby Bath Tub
DTKXX,Kids Clothing Set
DTKXX,Baby Soap
DTKXX,Baby Feeding Bottle
DTKXX,Kids Story Books Set
DTKXX,Baby Cradle
UYBOW,Women Dress
UYBOW,Jeans
UYBOW,Saree
UYBOW,Formal Shirt
UYBOW,Kids Ethnic Wear
UYBOW,Kids T-Shirt
UYBOW,Jacket / Hoodie
82C52,Boots
82C52,Orthopedic Shoes
82C52,Flip Flops
82C52,Sandals / Slippers
82C52,Baby Lotion
82C52,Sock Shoes
82C52,Shampoo
82C52,Canvas Shoes
82C52,Slip Ons
7ZPI2,Power Bank
7ZPI2,Baby Soap
7ZPI2,Baby Wipes
7ZPI2,Kids Cycle
7ZPI2,Baby Shampoo
7ZPI2,Baby Cradle
7ZPI2,Kids Water Bottle
7ZPI2,Baby Food Cereal
LMKRN,Charging Cable
LMKRN,Smartphone (mid-range)
LMKRN,Laptop Cooling Pad
LMKRN,Bluetooth Earbuds
LMKRN,Mineral Water (1L)
LMKRN,Wired Headphones
LMKRN,Phone Case
LMKRN,Action Camera
LMKRN,Car Bluetooth FM Transmitter
LMKRN,Webcam
PWV34,Sugar (1kg)
PWV34,Breakfast Cereal
PWV34,Eggs (12 pcs)
PWV34,Tea/Coffee Sachet
PWV34,Premium Biscuits
PWV34,Chips Pack
PWV34,Sauce Bottle
PWV34,Bread Loaf
7J3EH,Baby Food Cereal
7J3EH,Charging Cable
7J3EH,Kids Shoes
7J3EH,Baby Shampoo
7J3EH,Formal Shirt
11KMI,Exam Pad
11KMI,Office File Folder
11KMI,Ball Pen Pack
11KMI,Glue Stick Pack
11KMI,Calculator
11KMI,Printer Paper (A4 Pack)
11KMI,Gel Pen Pack
11KMI,Eraser Pack
11KMI,Laptop Bag
11KMI,School Backpack
P78IX,Kids School Bag
P78IX,Baby Bath Tub
P78IX,Kids Clothing Set
P78IX,Baby Cradle
P78IX,Baby Carrier
P78IX,Baby Stroller
P78IX,Baby Feeding Bottle
P78IX,Baby Soap
P78IX,Kids Shoes
P78IX,Baby Mosquito Net
412G6,Hair Dryer
412G6,Bluetooth Earbuds
412G6,Laptop Cooling Pad
412G6,Charging Cable
412G6,Smartphone (mid-range)
KXSUC,Laptop Bag
KXSUC,Wired Headphones
KXSUC,Smartwatch
KXSUC,Action Camera
KXSUC,Bluetooth Speaker
KXSUC,Wireless Charger
GLTPW,Sofa Cushion Set
GLTPW,Rug / Carpet
GLTPW,Kurti
GLTPW,Bath Towel Set
GLTPW,Blanket
GLTPW,Curtains Set
GLTPW,Water Purifier (Non-Electric)
GLTPW,Water Bottle Set (Steel)
GLTPW,Floor Mat
PT92V,Baby Carrier
PT92V,Baby Mosquito Net
PT92V,Fitness Tracker
PT92V,Electric Kettle
PT92V,Gaming Keyboard
PT92V,Kids Clothing Set
PT92V,Baby Cradle
F7QZA,Leather Footwear
F7QZA,Slides
F7QZA,Mules / Clogs
F7QZA,Flip Flops
F7QZA,Orthopedic Shoes
F7QZA,Formal Shoes
GMP6O,Fitness Tracker
GMP6O,Portable Hard Drive (1TB)
GMP6O,Bath Towel Set
GMP6O,Action Camera
GMP6O,Kids Story Books Set
GMP6O,Screen Protector
GMP6O,Kids Toy Set
GMP6O,Laptop Cooling Pad
GMP6O,Charging Cable
GMP6O,Smartphone (mid-range)
AXE2S,Jacket / Hoodie
AXE2S,Kids T-Shirt
AXE2S,Resistance Bands Set
AXE2S,Activewear
AXE2S,Nightwear Set
AXE2S,Leggings
AXE2S,Protein Powder
AXE2S,Men T-Shirt
AXE2S,Kids Ethnic Wear
AXE2S,Socks
IFOAZ,School Backpack
IFOAZ,Water Bottle Set (Steel)
IFOAZ,Baby Wipes
IFOAZ,Chopping Board
IFOAZ,Pressure Cooker (3L)
IFOAZ,Toaster
IFOAZ,Dish Drying Rack
IFOAZ,Microwave Oven
IFOAZ,Induction Cooktop
D1FPQ,Sports Sandals
D1FPQ,Hand Blender
D1FPQ,School Shoes
D1FPQ,Moisturizer Cream
D1FPQ,Kids Sandals
D1FPQ,Leather Footwear
W9YZX,Kids Toy Set
W9YZX,Cooking Oil (1L)
W9YZX,Baby Mosquito Net
W9YZX,Baby Wipes
W9YZX,Marker Pen Set
F3BGF,Stapler with Pins
F3BGF,Digital Weighing Scale
F3BGF,Posture Corrector Belt
F3BGF,Kettlebell
F3BGF,Hot & Cold Gel Pack
F3BGF,Foam Roller
F3BGF,Pull-Up Bar
F3BGF,Saree
F3BGF,Hand Grip Strengthener
F3BGF,Chopping Board
UWC5L,Baby Stroller
UWC5L,Coffee Pack
UWC5L,Premium Biscuits
UWC5L,Breakfast Cereal
UWC5L,Mineral Water (1L)
UWC5L,Bread Loaf
UWC5L,Pulses (1kg)
UWC5L,Sugar (1kg)
UWC5L,Tea/Coffee Sachet
DITQ2,Kurti
DITQ2,Tie & Belt Set
DITQ2,Kids T-Shirt
DITQ2,Nightwear Set
DITQ2,Cap / Hat
DITQ2,Women Top
DITQ2,Kids Ethnic Wear
DITQ2,Jeans
DITQ2,Socks
75SV2,Skipping Rope
75SV2,Kids School Bag
75SV2,Baby Wipes
75SV2,Baby Lotion
75SV2,Kids Lunch Box
75SV2,Hair Dryer
75SV2,Kids Water Bottle
75SV2,Baby Shampoo
75SV2,Baby Diapers Pack
75SV2,Kids Shoes
LMBOY,School Shoes
LMBOY,Sports Shoes
LMBOY,Flip Flops
LMBOY,Boots
LMBOY,Leather Footwear
LMBOY,Ballet Flats
LMBOY,Kids Sandals
LMBOY,Formal Shoes
I6ZDA,School Backpack
I6ZDA,Office File Folder
I6ZDA,Diary / Planner
I6ZDA,Marker Pen Set
I6ZDA,Highlighter Set
I6ZDA,Drawing Book
I6ZDA,Glue Stick Pack
I6ZDA,Art Color Set
I6ZDA,Ball Pen Pack
I6ZDA,Calculator
B3E5O,Orthopedic Shoes
B3E5O,Trekking Shoes
B3E5O,Slip Ons
B3E5O,Mules / Clogs
B3E5O,School Shoes
B3E5O,Exercise Cycle
B3E5O,Sock Shoes
B3E5O,Loafers
B3E5O,Sports Shoes
42QQ0,Sauce Bottle
42QQ0,Bread Loaf
42QQ0,Tea Pack
42QQ0,Rice (1kg)
42QQ0,Gel Pen Pack
42QQ0,Salt (1kg)
WA448,Leggings
WA448,Gas Stove (2 Burner)
WA448,Tie & Belt Set
WA448,Orthopedic Shoes
WA448,Men T-Shirt
WA448,Activewear
B753A,Foam Roller
B753A,Cap / Hat
B753A,Massage Gun
B753A,Pull-Up Bar
B753A,Dumbbells Set
B753A,Baby Lotion
B753A,Blood Pressure Monitor
B753A,Treadmill (Manual)
B753A,Kettlebell
9OEPB,Hand Blender
9OEPB,Rice Cooker
9OEPB,Water Purifier (Non-Electric)
9OEPB,Pressure Cooker (3L)
9OEPB,Dinner Set (24 Pieces)
JUF7I,Kettlebell
JUF7I,Ballet Flats
JUF7I,Sandals / Slippers
JUF7I,Canvas Shoes
JUF7I,Bedsheet (Double)
JUF7I,Leather Footwear
JUF7I,School Shoes
JUF7I,Flip Flops
JUF7I,Loafers
JUF7I,Casual Sneakers
YY0HH,Kids Ethnic Wear
YY0HH,Nightwear Set
YY0HH,Leggings
YY0HH,Men T-Shirt
YY0HH,Socks
YY0HH,Casual Shirt
YY0HH,Floor Mat
YY0HH,Cap / Hat
YY0HH,Kids Toy Set
YY0HH,Shorts / Skirt
XG8L8,Water Purifier (Non-Electric)
XG8L8,Pressure Cooker (3L)
XG8L8,Gas Stove (2 Burner)
XG8L8,Mixer Grinder
XG8L8,Knife Set
XG8L8,Electric Chimney
XG8L8,Thermos Flask
LDEMK,Kids Sandals
LDEMK,Ballet Flats
LDEMK,Formal Shoes
LDEMK,Sandals / Slippers
LDEMK,School Shoes
LDEMK,Loafers
LDEMK,Eraser Pack
CBIZD,Induction Cooktop
CBIZD,Water Bottle Set (Steel)
CBIZD,Baby Cradle
CBIZD,Milk (1L)
CBIZD,Gas Stove (2 Burner)
B0FIG,Jeans
B0FIG,Tie & Belt Set
B0FIG,Kurti
B0FIG,Nightwear Set
B0FIG,Formal Shirt
B0FIG,Casual Shirt
B0FIG,Saree
B0FIG,Kids T-Shirt
B0FIG,Socks
YV9WP,Foam Roller
YV9WP,Yoga Mat
YV9WP,Wireless Charger
YV9WP,Trekking Shoes
YV9WP,Gaming Keyboard
YV9WP,Smartphone (mid-range)
YV9WP,Fitness Tracker
YV9WP,Portable Hard Drive (1TB)
YV9WP,Laptop Bag
TV1DQ,Posture Corrector Belt
TV1DQ,Exercise Cycle
TV1DQ,Dumbbells Set
TV1DQ,Kettlebell
TV1DQ,Treadmill (Manual)
TV1DQ,Digital Weighing Scale
TV1DQ,Ankle Weights Set
TV1DQ,Blood Pressure Monitor
TV1DQ,Foam Roller
E9AOH,Calculator
E9AOH,Eraser Pack
E9AOH,Whiteboard with Marker
E9AOH,School Backpack
E9AOH,Canvas Shoes
E9AOH,Tea Pack
E9AOH,Pencil Box Set
4KWFH,Wardrobe Organizer
4KWFH,Shoe Rack
4KWFH,Cushion Covers
4KWFH,Curtains Set
4KWFH,Door Mat
4KWFH,Laundry Basket
4KWFH,Bedsheet (Double)
MKE2Z,Pillow Set
MKE2Z,Bedsheet (Double)
MKE2Z,Wall Tapestry
MKE2Z,Mineral Water (1L)
MKE2Z,Rug / Carpet
4GW48,Baby Soap
4GW48,Window Blinds
4GW48,Bath Towel Set
4GW48,Chair Cover Set
4GW48,Tea Pack
4GW48,Cushion Covers
NV99U,Sports Sandals
NV99U,Baby Mosquito Net
NV99U,Baby Carrier
NV99U,Kids Water Bottle
NV99U,Kids Cycle
NV99U,Baby Wipes
NV99U,Baby Food Cereal
NV99U,Tea Pack
0C6ZB,Sock Shoes
0C6ZB,Men T-Shirt
0C6ZB,Formal Shoes
0C6ZB,Canvas Shoes
0C6ZB,Kids Sandals
0C6ZB,Slides
0C6ZB,Sandals / Slippers
0C6ZB,Sugar (1kg)
0C6ZB,Electric Kettle
TU056,Baby Cradle
TU056,Kids School Bag
TU056,Phone Case
TU056,Kids Toy Set
TU056,Baby Food Cereal
TU056,Baby Carrier
TU056,Baby Bath Tub
TU056,Kids Lunch Box
83YWZ,VR Accessory
83YWZ,Phone Case
83YWZ,Flip Flops
83YWZ,Kids Toy Set
83YWZ,Multivitamin Supplements
83YWZ,Charging Cable
83YWZ,Fitness Tracker
83YWZ,Webcam
83YWZ,Wireless Charger
PEKXV,Activewear
PEKXV,Men T-Shirt
PEKXV,Tie & Belt Set
PEKXV,Women Dress
PEKXV,Nightwear Set
PEKXV,Kids Ethnic Wear
PEKXV,Leggings
PEKXV,Jacket / Hoodie
2ZQH6,Leggings
2ZQH6,Jacket / Hoodie
2ZQH6,Ironing Board
2ZQH6,Jeans
2ZQH6,Car Bluetooth FM Transmitter
2ZQH6,Scarf / Stole
9DVE9,Baby Carrier
9DVE9,Kids Story Books Set
9DVE9,Chips Pack
9DVE9,Kids Shoes
9DVE9,Baby Cradle
9DVE9,Kids Toy Set
9DVE9,Kids Lunch Box
9DVE9,Car Bluetooth FM Transmitter
BUCSR,Floor Mat
BUCSR,Laundry Basket
BUCSR,Chopping Board
BUCSR,Table Cloth
BUCSR,Wardrobe Organizer
O8ZIQ,Moisturizer Cream
O8ZIQ,Kids Story Books Set
O8ZIQ,Kids Toy Set
O8ZIQ,Formal Shoes
O8ZIQ,Kids Water Bottle
3TZES,Beard Trimmer
3TZES,Lipstick
3TZES,Body Lotion
3TZES,Sunscreen SPF 50
3TZES,Moisturizer Cream
3TZES,Cushion Covers
3TZES,Kajal / Eyeliner
3TZES,Makeup Brush Set
3TZES,Eraser Pack
4X59W,Casual Sneakers
4X59W,Formal Shoes
4X59W,Flip Flops
4X59W,Boots
4X59W,Loafers
4X59W,Slip Ons
4X59W,Leather Footwear
4X59W,Kids Sandals
4X59W,Slides
73OMC,Thermos Flask
73OMC,Eggs (12 pcs)
73OMC,Toaster
73OMC,Microwave Oven
73OMC,Spice Box (Masala Dabba)
73OMC,Hand Blender
73OMC,Pressure Cooker (3L)
73OMC,Water Bottle Set (Steel)
73OMC,Electric Kettle
73OMC,Laundry Basket
DV8BU,Printer Paper (A4 Pack)
DV8BU,Desk Organizer
DV8BU,Highlighter Set
DV8BU,Drawing Book
DV8BU,Whiteboard with Marker
DV8BU,Notebook (200 Pages)
DV8BU,Glue Stick Pack
DV8BU,Diary / Planner
DV8BU,Eraser Pack
SK9CU,Treadmill (Manual)
SK9CU,Hair Dryer
SK9CU,Laptop Bag
SK9CU,Ab Roller
SK9CU,Protein Powder
SK9CU,Pull-Up Bar
1ZEYZ,Glue Stick Pack
1ZEYZ,Printer Paper (A4 Pack)
1ZEYZ,Stapler with Pins
1ZEYZ,Eraser Pack
1ZEYZ,Sticky Notes Pack
1ZEYZ,Desk Organizer
1ZEYZ,Exam Pad
1ZEYZ,Ball Pen Pack
1ZEYZ,Whiteboard with Marker
1ZEYZ,Baby Food Cereal
AK7Y4,Webcam
AK7Y4,Formal Shoes
AK7Y4,Baby Mosquito Net
AK7Y4,Kids Lunch Box
AK7Y4,Baby Food Cereal
AK7Y4,Kids Toy Set
BH4SH,Kettlebell
BH4SH,Ankle Weights Set
BH4SH,Fitness Tracker Band
BH4SH,Sports Sandals
BH4SH,Blood Pressure Monitor
BH4SH,Posture Corrector Belt
BH4SH,Hand Grip Strengthener
BH4SH,Pull-Up Bar
BH4SH,Protein Powder
BH4SH,Dumbbells Set
W9JUW,Calculator
W9JUW,Baby Feeding Bottle
W9JUW,Exam Pad
W9JUW,Gel Pen Pack
W9JUW,Instant Noodles
KBGYC,Resistance Bands Set
KBGYC,Door Mat
KBGYC,Ironing Board
KBGYC,Pillow Set
KBGYC,Bath Towel Set
KBGYC,Floor Mat
KBGYC,Cushion Covers
KBGYC,Sofa Cushion Set
KBGYC,Chair Cover Set
KBGYC,Sticky Notes Pack
8VSMQ,Non-Stick Frying Pan
8VSMQ,Electric Kettle
8VSMQ,Kitchen Storage Container Set
8VSMQ,Thermos Flask
8VSMQ,Water Bottle Set (Steel)
8VSMQ,Pressure Cooker (3L)
8VSMQ,Water Purifier (Non-Electric)
8VSMQ,Digital Weighing Scale
8VSMQ,Toaster
WD6OW,Biscuits Pack
WD6OW,Instant Noodles
WD6OW,Sugar (1kg)
WD6OW,Flip Flops
WD6OW,Tea Pack
WD6OW,Premium Biscuits
WD6OW,Chips Pack
WD6OW,Salt (1kg)
WD6OW,Baby Diapers Pack
3GZXB,Sports Sandals
3GZXB,Skipping Rope
3GZXB,Fitness Tracker
3GZXB,Compact Powder
3GZXB,Charging Cable
3GZXB,Car Bluetooth FM Transmitter
3GZXB,Action Camera
3GZXB,Phone Case
02K12,Kids Ethnic Wear
02K12,Shorts / Skirt
02K12,Women Dress
02K12,Formal Shirt
02K12,Activewear
02K12,Scarf / Stole
02K12,Spice Box (Masala Dabba)
02K12,Kajal / Eyeliner
02K12,Leggings
02K12,Jeans
P0AHQ,Baby Shampoo
P0AHQ,Microwave Oven
P0AHQ,Electric Chimney
P0AHQ,Mixer Grinder
P0AHQ,Knife Set
P0AHQ,Dinner Set (24 Pieces)
P0AHQ,Pressure Cooker (3L)
P0AHQ,Water Purifier (Non-Electric)
P0AHQ,Hand Blender
BD23C,Premium Biscuits
BD23C,Eggs (12 pcs)
BD23C,Biscuits Pack
BD23C,Posture Corrector Belt
BD23C,Sugar (1kg)
BD23C,Pulses (1kg)
BD23C,Perfume
BD23C,Bread Loaf
BD23C,Breakfast Cereal
9JPXM,Knife Set
9JPXM,Gas Stove (2 Burner)
9JPXM,Stapler with Pins
9JPXM,Thermos Flask
9JPXM,Microwave Oven
9JPXM,Hand Grip Strengthener
N0TFT,Hair Straightener
N0TFT,Body Lotion
N0TFT,Kajal / Eyeliner
N0TFT,Perfume
N0TFT,Moisturizer Cream
4L574,Tea Pack
4L574,Sugar (1kg)
4L574,Baby Lotion
4L574,Biscuits Pack
4L574,Bread Loaf
4L574,Wheat Flour (1kg)
4L574,Mineral Water (1L)
ONP7D,Canvas Shoes
ONP7D,Heels
ONP7D,Sports Shoes
ONP7D,Flip Flops
ONP7D,Ballet Flats
ONP7D,Mules / Clogs
ONP7D,Orthopedic Shoes
ONP7D,Sports Sandals
XA3E5,Bedsheet (Double)
XA3E5,Innerwear Set
XA3E5,Leggings
XA3E5,Scarf / Stole
XA3E5,Socks
XA3E5,Pencil Box Set
XA3E5,Saree
XA3E5,Jacket / Hoodie
XA3E5,Men T-Shirt
XRRSG,Face Serum
XRRSG,Shampoo
XRRSG,Sunscreen SPF 50
XRRSG,Hot & Cold Gel Pack
XRRSG,Makeup Brush Set
XRRSG,Hair Oil
XRRSG,Shaving Kit
XRRSG,Compact Powder
XRRSG,Kajal / Eyeliner
CI41C,Kids Water Bottle
CI41C,Kids Clothing Set
CI41C,Kids Cycle
CI41C,Foam Roller
CI41C,Shoe Rack
BPCUI,Chips Pack
BPCUI,Wheat Flour (1kg)
BPCUI,Pulses (1kg)
BPCUI,Coffee Pack
BPCUI,Soap Bar Pack
0OJIA,Face Wash
0OJIA,Tie & Belt Set
0OJIA,Socks
0OJIA,Women Dress
0OJIA,Casual Shirt
0OJIA,Scarf / Stole
0OJIA,Saree
0OJIA,Non-Stick Frying Pan
0OJIA,Action Camera
J9EOT,Moisturizer Cream
J9EOT,Kids Story Books Set
J9EOT,Kids Shoes
J9EOT,Desk Organizer
J9EOT,Baby Shampoo
J9EOT,Baby Mosquito Net
NABBM,Marker Pen Set
NABBM,Slides
NABBM,Desk Organizer
NABBM,Exam Pad
NABBM,Art Color Set
NABBM,Rice Cooker
N73MX,Sugar (1kg)
N73MX,Bluetooth Speaker
N73MX,Webcam
N73MX,Phone Case
N73MX,Laptop Bag
2TUC0,Orthopedic Shoes
2TUC0,Casual Sneakers
2TUC0,Sports Shoes
2TUC0,Slip Ons
2TUC0,School Shoes
98IVT,Lipstick
98IVT,Conditioner
98IVT,Mules / Clogs
98IVT,Shaving Kit
98IVT,Loafers
98IVT,Nail Grooming Kit
98IVT,Shampoo
98IVT,Hair Dryer
1ZW30,Rice Cooker
1ZW30,Electric Kettle
1ZW30,Gas Stove (2 Burner)
1ZW30,Socks
1ZW30,Saree
1ZW30,Blood Pressure Monitor
1ZW30,Dinner Set (24 Pieces)
5Y3SW,Casual Sneakers
5Y3SW,Trekking Shoes
5Y3SW,Boots
5Y3SW,Ballet Flats
5Y3SW,Laptop Bag
5Y3SW,Heels
5Y3SW,Orthopedic Shoes
8BKRH,Face Serum
8BKRH,Compact Powder
8BKRH,Soap Bar Pack
8BKRH,Pulses (1kg)
8BKRH,Makeup Brush Set
8BKRH,Moisturizer Cream
8BKRH,Body Lotion
8BKRH,Deodorant Spray
8BKRH,Shampoo
8BKRH,Perfume
3PVRX,Gas Stove (2 Burner)
3PVRX,Floor Mat
3PVRX,Mattress Protector
3PVRX,Chair Cover Set
3PVRX,Sofa Cushion Set
3PVRX,Slides
3PVRX,Blanket
40DCU,Tea/Coffee Sachet
40DCU,Kids Lunch Box
40DCU,Rice (1kg)
40DCU,Biscuits Pack
40DCU,Women Top
40DCU,Cooking Oil (1L)
40DCU,Kettlebell
M4IQ2,Canvas Shoes
M4IQ2,Art Color Set
M4IQ2,Electric Kettle
M4IQ2,Water Purifier (Non-Electric)
M4IQ2,Gas Stove (2 Burner)
M4IQ2,Water Bottle Set (Steel)
AJ37X,Baby Food Cereal
AJ37X,Kids Lunch Box
AJ37X,Kids Story Books Set
AJ37X,Baby Lotion
AJ37X,Rice Cooker
AJ37X,Scarf / Stole
AJ37X,Baby Wipes
AJ37X,Kids Water Bottle
AJ37X,Baby Carrier
AJ37X,Baby Mosquito Net
D26TH,Office File Folder
D26TH,Baby Diapers Pack
D26TH,Kids Shoes
D26TH,Baby Lotion
D26TH,Glue Stick Pack
D26TH,Kids Toy Set
D26TH,Kids Water Bottle
D26TH,Kids School Bag
D26TH,Toaster
D26TH,Kids Story Books Set
T19JE,Fitness Tracker Band
T19JE,Whiteboard with Marker
T19JE,Foam Roller
T19JE,Hand Grip Strengthener
T19JE,Diary / Planner
T19JE,Ankle Weights Set
T19JE,Treadmill (Manual)
T19JE,Baby Carrier
RB4GC,Induction Cooktop
RB4GC,Baby Mosquito Net
RB4GC,Hand Blender
RB4GC,Toaster
RB4GC,Rice Cooker
RB4GC,Dinner Set (24 Pieces)
RB4GC,Dish Drying Rack
RB4GC,Hair Straightener
RB4GC,Pressure Cooker (3L)
BJEOQ,Hair Straightener
BJEOQ,Knife Set
BJEOQ,Baby Bath Tub
BJEOQ,Electric Kettle
BJEOQ,Dish Drying Rack
BJEOQ,Mixer Grinder
BJEOQ,Kettlebell
BJEOQ,Water Bottle Set (Steel)
NHPH8,Pillow Set
NHPH8,Chair Cover Set
NHPH8,Shoe Rack
NHPH8,Foldable Storage Box
NHPH8,Door Mat
OD0VL,Baby Soap
OD0VL,Kids Story Books Set
OD0VL,Multivitamin Supplements
OD0VL,Kids Water Bottle
OD0VL,Perfume
OD0VL,Kids Shoes
OD0VL,Baby Carrier
OD0VL,Baby Stroller
OD0VL,Baby Food Cereal
2GR8S,Window Blinds
2GR8S,Baby Lotion
2GR8S,Rug / Carpet
2GR8S,Sunscreen SPF 50
2GR8S,Blanket
2GR8S,Sofa Cushion Set
AA2I9,Leather Footwear
AA2I9,Kids Sandals
AA2I9,Slides
AA2I9,Sports Shoes
AA2I9,Tie & Belt Set
AA2I9,School Shoes
AA2I9,Heels
AA2I9,Face Wash
AA2I9,Canvas Shoes
BBNGT,Baby Lotion
BBNGT,Baby Wipes
BBNGT,Baby Cradle
BBNGT,Kids School Bag
BBNGT,Baby Mosquito Net
BBNGT,Baby Food Cereal
BBNGT,Baby Feeding Bottle
BBNGT,Kids Toy Set
BBNGT,Baby Soap
FS18W,Kids Clothing Set
FS18W,Kids Water Bottle
FS18W,Chopping Board
FS18W,Baby Diapers Pack
FS18W,Baby Soap
2F8BG,Baby Mosquito Net
2F8BG,Moisturizer Cream
2F8BG,Baby Food Cereal
2F8BG,Baby Stroller
2F8BG,Baby Diapers Pack
2F8BG,Baby Bath Tub
2F8BG,Baby Carrier
IOL2B,Sticky Notes Pack
IOL2B,Highlighter Set
IOL2B,Marker Pen Set
IOL2B,Drawing Book
IOL2B,Art Color Set
IOL2B,Stapler with Pins
NWJSF,Desk Organizer
NWJSF,Stapler with Pins
NWJSF,Whiteboard with Marker
NWJSF,Scarf / Stole
NWJSF,Digital Weighing Scale
NWJSF,Art Color Set
3SUYI,Foam Roller
3SUYI,Mules / Clogs
3SUYI,Dumbbells Set
3SUYI,Exercise Cycle
3SUYI,Posture Corrector Belt
3SUYI,Webcam
3SUYI,Skipping Rope
3SUYI,Ab Roller
3SUYI,Mineral Water (1L)
3SUYI,Kettlebell
Y3F4V,Shoe Rack
Y3F4V,Breakfast Cereal
Y3F4V,Cushion Covers
Y3F4V,Wall Tapestry
Y3F4V,Window Blinds
Y3F4V,Dish Drying Rack
Y3F4V,Bath Towel Set
Y3F4V,Ironing Board
K458X,Innerwear Set
K458X,Men T-Shirt
K458X,Cap / Hat
K458X,Scarf / Stole
K458X,Kids Ethnic Wear
F8ZT2,Ab Roller
F8ZT2,Fitness Tracker Band
F8ZT2,Foam Roller
F8ZT2,Treadmill (Manual)
F8ZT2,Exercise Cycle
F8ZT2,Pull-Up Bar
F8ZT2,Massage Gun
F8ZT2,Hand Grip Strengthener
F8ZT2,Bluetooth Speaker
3Q0N7,Marker Pen Set
3Q0N7,Desk Organizer
3Q0N7,Printer Paper (A4 Pack)
3Q0N7,Exam Pad
3Q0N7,School Backpack
3Q0N7,Orthopedic Shoes
3Q0N7,Diary / Planner
3Q0N7,Art Color Set
3Q0N7,Highlighter Set
AYUT5,Whiteboard with Marker
AYUT5,Art Color Set
AYUT5,Eraser Pack
AYUT5,Rug / Carpet
AYUT5,Notebook (200 Pages)
AYUT5,Office File Folder
AYUT5,Gel Pen Pack
AYUT5,Glue Stick Pack
S4MJV,Hair Dryer
S4MJV,Baby Lotion
S4MJV,Sunscreen SPF 50
S4MJV,Face Serum
S4MJV,Compact Powder
S4MJV,Shampoo
S4MJV,Ironing Board
S4MJV,Cap / Hat
7IDFM,Electric Chimney
7IDFM,Spice Box (Masala Dabba)
7IDFM,Mixer Grinder
7IDFM,Dish Drying Rack
7IDFM,Toaster
7IDFM,Dinner Set (24 Pieces)
7IDFM,Knife Set
V9FBI,Jeans
V9FBI,Cap / Hat
V9FBI,Women Top
V9FBI,Socks
V9FBI,Multivitamin Supplements
V9FBI,Saree
6HMKP,Kids Clothing Set
6HMKP,Baby Feeding Bottle
6HMKP,Baby Wipes
6HMKP,Baby Soap
6HMKP,Slip Ons
6HMKP,Laptop Bag
6HMKP,Bread Loaf
KYY7B,Tea/Coffee Sachet
KYY7B,Chips Pack
KYY7B,Leggings
KYY7B,Wheat Flour (1kg)
KYY7B,Beard Trimmer
CQXC6,Charging Cable
CQXC6,Bluetooth Speaker
CQXC6,Formal Shirt
CQXC6,Phone Case
CQXC6,Webcam
CQXC6,Action Camera
CQXC6,VR Accessory
AZ6JS,Canvas Shoes
AZ6JS,Casual Sneakers
AZ6JS,Trekking Shoes
AZ6JS,Sandals / Slippers
AZ6JS,Leather Footwear
VM3XI,Art Color Set
VM3XI,Marker Pen Set
VM3XI,Glue Stick Pack
VM3XI,Massage Gun
VM3XI,Sticky Notes Pack
VM3XI,Gel Pen Pack
VM3XI,Stapler with Pins
VM3XI,Premium Biscuits
VM3XI,Desk Organizer
VM3XI,Activewear
RCI5F,Flip Flops
RCI5F,Kids Sandals
RCI5F,Foam Roller
RCI5F,Casual Sneakers
RCI5F,Wall Tapestry
N6B66,Sports Sandals
N6B66,School Shoes
N6B66,Trekking Shoes
N6B66,Boots
N6B66,Sandals / Slippers
N6B66,Deodorant Spray
1816N,Bluetooth Earbuds
1816N,Fitness Tracker
1816N,Wired Headphones
1816N,Charging Cable
1816N,Phone Case
1816N,Webcam
1816N,USB Flash Drive (32GB)
LX3S5,Foam Roller
LX3S5,Hot & Cold Gel Pack
LX3S5,Casual Shirt
LX3S5,Treadmill (Manual)
LX3S5,Posture Corrector Belt
LX3S5,Salt (1kg)
LX3S5,Digital Weighing Scale
LX3S5,Ab Roller
MAWYA,Pressure Cooker (3L)
MAWYA,Electric Chimney
MAWYA,Electric Kettle
MAWYA,Dish Drying Rack
MAWYA,Microwave Oven
MAWYA,Hair Oil
MAWYA,Non-Stick Frying Pan
MAWYA,Spice Box (Masala Dabba)
MAWYA,Toaster
Q2G02,Gaming Keyboard
Q2G02,Portable Hard Drive (1TB)
Q2G02,Sports Sandals
Q2G02,Screen Protector
Q2G02,Webcam
Q2G02,Laptop Cooling Pad
Q2G02,Tea Pack
Q2G02,USB Flash Drive (32GB)
Q2G02,Smartphone (mid-range)
VGNCD,Sports Sandals
VGNCD,Conditioner
VGNCD,Sports Shoes
VGNCD,Flip Flops
VGNCD,Slides
